[SYS] 2025/04/02 - 08:31:17 | New API v0.0.0 started 
[SYS] 2025/04/02 - 08:31:17 | using MySQL as database 
[SYS] 2025/04/02 - 08:31:18 | database migration started 
[SYS] 2025/04/02 - 08:31:19 | database migrated 
[SYS] 2025/04/02 - 08:31:19 | using MySQL as database 
[SYS] 2025/04/02 - 08:31:19 | database migration started 
[SYS] 2025/04/02 - 08:31:19 | Redis is enabled 
[SYS] 2025/04/02 - 08:31:19 | memory cache enabled 
[SYS] 2025/04/02 - 08:31:19 | sync frequency: 60 seconds 
[SYS] 2025/04/02 - 08:31:19 | channels synced from database 
[SYS] 2025/04/02 - 08:31:19 | batch update enabled with interval 5s 
[SYS] 2025/04/02 - 08:31:19 | pprof enabled 
[SYS] 2025/04/02 - 08:31:19 | initializing token encoders 
[SYS] 2025/04/02 - 08:31:19 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 08:31:19 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 08:31:20 | token encoders initialized 
[SYS] 2025/04/02 - 08:31:20 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/02 - 08:31:25 | batch update started 
[SYS] 2025/04/02 - 08:31:25 | batch update finished 
[SYS] 2025/04/02 - 08:31:30 | batch update started 
[SYS] 2025/04/02 - 08:31:30 | batch update finished 
[SYS] 2025/04/02 - 08:31:35 | 任务进度轮询开始 
[SYS] 2025/04/02 - 08:31:35 | 任务进度轮询完成 
[SYS] 2025/04/02 - 08:31:35 | batch update started 
[SYS] 2025/04/02 - 08:31:35 | batch update finished 
[SYS] 2025/04/02 - 08:31:40 | batch update started 
[SYS] 2025/04/02 - 08:31:40 | batch update finished 
[SYS] 2025/04/02 - 08:31:45 | batch update started 
[SYS] 2025/04/02 - 08:31:45 | batch update finished 
[SYS] 2025/04/02 - 08:31:50 | 任务进度轮询开始 
[SYS] 2025/04/02 - 08:31:50 | 任务进度轮询完成 
[SYS] 2025/04/02 - 08:31:50 | batch update started 
[SYS] 2025/04/02 - 08:31:50 | batch update finished 
[SYS] 2025/04/02 - 08:31:57 | batch update started 
[SYS] 2025/04/02 - 08:31:57 | batch update finished 
[SYS] 2025/04/02 - 08:32:02 | batch update started 
[SYS] 2025/04/02 - 08:32:02 | batch update finished 
[SYS] 2025/04/02 - 08:32:07 | 任务进度轮询开始 
