[SYS] 2025/04/02 - 21:26:42 | New API v0.0.0 started 
[SYS] 2025/04/02 - 21:26:42 | using MySQL as database 
[SYS] 2025/04/02 - 21:26:42 | database migration started 
[SYS] 2025/04/02 - 21:26:43 | database migrated 
[SYS] 2025/04/02 - 21:26:43 | using MySQL as database 
[SYS] 2025/04/02 - 21:26:43 | database migration started 
[SYS] 2025/04/02 - 21:26:43 | Redis is enabled 
[SYS] 2025/04/02 - 21:26:43 | memory cache enabled 
[SYS] 2025/04/02 - 21:26:43 | sync frequency: 60 seconds 
[SYS] 2025/04/02 - 21:26:43 | channels synced from database 
[SYS] 2025/04/02 - 21:26:43 | batch update enabled with interval 5s 
[SYS] 2025/04/02 - 21:26:43 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 21:26:43 | pprof enabled 
[SYS] 2025/04/02 - 21:26:43 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 21:26:43 | initializing token encoders 
[SYS] 2025/04/02 - 21:26:44 | token encoders initialized 
[SYS] 2025/04/02 - 21:26:44 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/02 - 21:26:48 | batch update started 
[SYS] 2025/04/02 - 21:26:48 | batch update finished 
[SYS] 2025/04/02 - 21:26:53 | batch update started 
[SYS] 2025/04/02 - 21:26:53 | batch update finished 
[SYS] 2025/04/02 - 21:26:58 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:26:58 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:26:58 | batch update started 
[SYS] 2025/04/02 - 21:26:58 | batch update finished 
[SYS] 2025/04/02 - 21:27:03 | batch update started 
[SYS] 2025/04/02 - 21:27:03 | batch update finished 
[SYS] 2025/04/02 - 21:27:10 | batch update started 
[SYS] 2025/04/02 - 21:27:10 | batch update finished 
[GIN] 2025/04/02 - 21:27:12 | 2025040221271284231156ZQr44dP6 | 200 |    1.332822ms |             ::1 |     GET /api/user/logout
[SYS] 2025/04/02 - 21:27:15 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:27:15 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:27:15 | batch update started 
[SYS] 2025/04/02 - 21:27:15 | batch update finished 
[SYS] 2025/04/02 - 21:27:20 | batch update started 
[SYS] 2025/04/02 - 21:27:20 | batch update finished 
[SYS] 2025/04/02 - 21:27:25 | batch update started 
[SYS] 2025/04/02 - 21:27:25 | batch update finished 
[SYS] 2025/04/02 - 21:27:30 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:27:30 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:27:30 | batch update started 
[SYS] 2025/04/02 - 21:27:30 | batch update finished 
[SYS] 2025/04/02 - 21:27:35 | batch update started 
[SYS] 2025/04/02 - 21:27:35 | batch update finished 
[GIN] 2025/04/02 - 21:27:36 | 20250402212736330073953I1rr3bkV | 307 |    2.024313ms |             ::1 |     GET /api/auth/google/login
[SYS] 2025/04/02 - 21:27:43 | batch update started 
[SYS] 2025/04/02 - 21:27:43 | batch update finished 
[SYS] 2025/04/02 - 21:27:48 | syncing channels from database 
[SYS] 2025/04/02 - 21:27:48 | syncing options from database 
[SYS] 2025/04/02 - 21:27:48 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:27:48 | batch update started 
[SYS] 2025/04/02 - 21:27:48 | batch update finished 
[SYS] 2025/04/02 - 21:27:48 | channels synced from database 
[SYS] 2025/04/02 - 21:27:48 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:27:53 | batch update started 
[SYS] 2025/04/02 - 21:27:53 | batch update finished 
[SYS] 2025/04/02 - 21:27:58 | batch update started 
[SYS] 2025/04/02 - 21:27:58 | batch update finished 
[SYS] 2025/04/02 - 21:28:03 | batch update started 
[SYS] 2025/04/02 - 21:28:03 | batch update finished 
[SYS] 2025/04/02 - 21:28:03 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:28:03 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:28:08 | batch update started 
[SYS] 2025/04/02 - 21:28:08 | batch update finished 
[SYS] 2025/04/02 - 21:28:15 | batch update started 
[SYS] 2025/04/02 - 21:28:15 | batch update finished 
[SYS] 2025/04/02 - 21:28:20 | batch update started 
[SYS] 2025/04/02 - 21:28:20 | batch update finished 
[SYS] 2025/04/02 - 21:28:20 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:28:20 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:28:25 | batch update started 
[SYS] 2025/04/02 - 21:28:25 | batch update finished 
[SYS] 2025/04/02 - 21:28:30 | batch update started 
[SYS] 2025/04/02 - 21:28:30 | batch update finished 
[SYS] 2025/04/02 - 21:28:35 | batch update started 
[SYS] 2025/04/02 - 21:28:35 | batch update finished 
[SYS] 2025/04/02 - 21:28:35 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:28:35 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:28:40 | batch update started 
[SYS] 2025/04/02 - 21:28:40 | batch update finished 
[SYS] 2025/04/02 - 21:28:47 | batch update started 
[SYS] 2025/04/02 - 21:28:47 | batch update finished 
[SYS] 2025/04/02 - 21:28:52 | batch update started 
[SYS] 2025/04/02 - 21:28:52 | batch update finished 
[SYS] 2025/04/02 - 21:28:52 | syncing options from database 
[SYS] 2025/04/02 - 21:28:52 | syncing channels from database 
[SYS] 2025/04/02 - 21:28:52 | channels synced from database 
[SYS] 2025/04/02 - 21:28:52 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:28:52 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:28:57 | batch update started 
[SYS] 2025/04/02 - 21:28:57 | batch update finished 
[SYS] 2025/04/02 - 21:29:02 | batch update started 
[SYS] 2025/04/02 - 21:29:02 | batch update finished 
[SYS] 2025/04/02 - 21:29:07 | batch update started 
[SYS] 2025/04/02 - 21:29:07 | batch update finished 
[SYS] 2025/04/02 - 21:29:07 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:29:07 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:29:12 | batch update started 
[SYS] 2025/04/02 - 21:29:12 | batch update finished 
[SYS] 2025/04/02 - 21:29:20 | batch update started 
[SYS] 2025/04/02 - 21:29:20 | batch update finished 
[SYS] 2025/04/02 - 21:29:25 | batch update started 
[SYS] 2025/04/02 - 21:29:25 | batch update finished 
[SYS] 2025/04/02 - 21:29:25 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:29:25 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:29:30 | batch update started 
[SYS] 2025/04/02 - 21:29:30 | batch update finished 
[SYS] 2025/04/02 - 21:29:35 | batch update started 
[SYS] 2025/04/02 - 21:29:35 | batch update finished 
[SYS] 2025/04/02 - 21:29:40 | batch update started 
[SYS] 2025/04/02 - 21:29:40 | batch update finished 
[SYS] 2025/04/02 - 21:29:40 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:29:40 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:29:45 | batch update started 
[SYS] 2025/04/02 - 21:29:45 | batch update finished 
[SYS] 2025/04/02 - 21:29:52 | batch update started 
[SYS] 2025/04/02 - 21:29:52 | batch update finished 
[SYS] 2025/04/02 - 21:29:57 | batch update started 
[SYS] 2025/04/02 - 21:29:57 | batch update finished 
[SYS] 2025/04/02 - 21:29:57 | syncing options from database 
[SYS] 2025/04/02 - 21:29:57 | syncing channels from database 
[SYS] 2025/04/02 - 21:29:57 | channels synced from database 
[SYS] 2025/04/02 - 21:29:57 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:29:57 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:30:02 | batch update started 
[SYS] 2025/04/02 - 21:30:02 | batch update finished 
[SYS] 2025/04/02 - 21:30:07 | batch update started 
[SYS] 2025/04/02 - 21:30:07 | batch update finished 
[SYS] 2025/04/02 - 21:30:12 | batch update started 
[SYS] 2025/04/02 - 21:30:12 | batch update finished 
[SYS] 2025/04/02 - 21:30:12 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:30:12 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:30:17 | batch update started 
[SYS] 2025/04/02 - 21:30:17 | batch update finished 
[SYS] 2025/04/02 - 21:30:24 | batch update started 
[SYS] 2025/04/02 - 21:30:24 | batch update finished 
[SYS] 2025/04/02 - 21:30:29 | batch update started 
[SYS] 2025/04/02 - 21:30:29 | batch update finished 
[SYS] 2025/04/02 - 21:30:29 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:30:29 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:30:34 | batch update started 
[SYS] 2025/04/02 - 21:30:34 | batch update finished 
[SYS] 2025/04/02 - 21:30:39 | batch update started 
[SYS] 2025/04/02 - 21:30:39 | batch update finished 
[SYS] 2025/04/02 - 21:30:44 | batch update started 
[SYS] 2025/04/02 - 21:30:44 | batch update finished 
[SYS] 2025/04/02 - 21:30:44 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:30:44 | 任务进度轮询完成 
[GIN] 2025/04/02 - 21:30:45 | 20250402213043526436718tSOQZRJS | 303 |  1.494266675s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0AQSTgQF8P68I3NIZvln2ldIsKyEmsH3mwzfp8aFoIEl1Y3ZspCZ0rUdrLfVldsk-Zb7XWw&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=1&prompt=none
[GIN] 2025/04/02 - 21:30:45 | 2025040221304543906528KocPiSnU | 200 |    5.981105ms |             ::1 |     GET /login?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Im1hbGFjaHlzb2JlY2h1a3d1QGdtYWlsLmNvbSIsImV4cCI6MTc0NjIxNzg0NSwiaWQiOjUsInJuZCI6MTc0MzYyNTg0NTAyMDY4NTgxN30.NFsP28J1vDKg3aa5ExAYP0PkFpccZTLeP99p-geVIDI
[GIN] 2025/04/02 - 21:30:45 | 202504022130451589579719ulBAaah | 200 |  379.369799ms |             ::1 |     GET /assets/index-BemU4ckQ.js
[GIN] 2025/04/02 - 21:30:47 | 20250402213047531738018aLWWfUKf | 200 |     951.691µs |             ::1 |     GET /api/status
[GIN] 2025/04/02 - 21:30:47 | 2025040221304751115493578E0kJQV | 200 |   23.390024ms |             ::1 |     GET /api/user/self
[GIN] 2025/04/02 - 21:30:48 | 2025040221304870938771taUX2VCv | 401 |     705.427µs |             ::1 |     GET /api/user/self/groups
[GIN] 2025/04/02 - 21:30:48 | 2025040221304875387316tO7vAEDf | 401 |     765.428µs |             ::1 |     GET /api/token/?p=0&size=10
[GIN] 2025/04/02 - 21:30:48 | 20250402213048216519991ZkHcpYJH | 200 |    1.077393ms |             ::1 |     GET /login?expired=true
[GIN] 2025/04/02 - 21:30:48 | 20250402213047986199034BnUyqf2x | 401 |  272.140961ms |             ::1 |     GET /api/user/models
[SYS] 2025/04/02 - 21:30:49 | batch update started 
[SYS] 2025/04/02 - 21:30:49 | batch update finished 
[GIN] 2025/04/02 - 21:30:50 | 20250402213050767238240Kcul1tcL | 200 |    1.012439ms |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 21:30:57 | batch update started 
[SYS] 2025/04/02 - 21:30:57 | batch update finished 
[SYS] 2025/04/02 - 21:31:02 | syncing options from database 
[SYS] 2025/04/02 - 21:31:02 | batch update started 
[SYS] 2025/04/02 - 21:31:02 | batch update finished 
[SYS] 2025/04/02 - 21:31:02 | syncing channels from database 
[SYS] 2025/04/02 - 21:31:02 | channels synced from database 
[SYS] 2025/04/02 - 21:31:02 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:31:02 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:31:07 | batch update started 
[SYS] 2025/04/02 - 21:31:07 | batch update finished 
[SYS] 2025/04/02 - 21:31:12 | batch update started 
[SYS] 2025/04/02 - 21:31:12 | batch update finished 
[SYS] 2025/04/02 - 21:31:17 | batch update started 
[SYS] 2025/04/02 - 21:31:17 | batch update finished 
[SYS] 2025/04/02 - 21:31:17 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:31:17 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:31:22 | batch update started 
[SYS] 2025/04/02 - 21:31:22 | batch update finished 
[SYS] 2025/04/02 - 21:31:29 | batch update started 
[SYS] 2025/04/02 - 21:31:29 | batch update finished 
[SYS] 2025/04/02 - 21:31:34 | batch update started 
[SYS] 2025/04/02 - 21:31:34 | batch update finished 
[SYS] 2025/04/02 - 21:31:34 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:31:34 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:31:39 | batch update started 
[SYS] 2025/04/02 - 21:31:39 | batch update finished 
[SYS] 2025/04/02 - 21:31:44 | batch update started 
[SYS] 2025/04/02 - 21:31:44 | batch update finished 
[SYS] 2025/04/02 - 21:31:49 | batch update started 
[SYS] 2025/04/02 - 21:31:49 | batch update finished 
[SYS] 2025/04/02 - 21:31:49 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:31:49 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:31:54 | batch update started 
[SYS] 2025/04/02 - 21:31:54 | batch update finished 
[SYS] 2025/04/02 - 21:32:01 | batch update started 
[SYS] 2025/04/02 - 21:32:01 | batch update finished 
[SYS] 2025/04/02 - 21:32:06 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 21:32:06 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 21:32:06 | syncing options from database 
[SYS] 2025/04/02 - 21:32:06 | syncing channels from database 
[SYS] 2025/04/02 - 21:32:06 | channels synced from database 
[SYS] 2025/04/02 - 21:32:06 | batch update started 
[SYS] 2025/04/02 - 21:32:06 | batch update finished 
[SYS] 2025/04/02 - 21:32:06 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:32:06 | 任务进度轮询完成 
[SYS] 2025/04/02 - 21:32:11 | batch update started 
[SYS] 2025/04/02 - 21:32:11 | batch update finished 
[SYS] 2025/04/02 - 21:32:16 | batch update started 
[SYS] 2025/04/02 - 21:32:16 | batch update finished 
[GIN] 2025/04/02 - 21:32:18 | 20250402213218869947112aM6cagiw | 200 |   37.154487ms |             ::1 |     GET /assets/index-D0S4fCct.js
[GIN] 2025/04/02 - 21:32:19 | 2025040221321957917194500sWdKBq | 401 |     729.551µs |             ::1 |     GET /api/user/self
[GIN] 2025/04/02 - 21:32:19 | 20250402213219963782744lFZ002p3 | 401 |    5.318568ms |             ::1 |     GET /api/data/self?start_timestamp=1743539539&end_timestamp=1743629539&default_time=hour
[GIN] 2025/04/02 - 21:32:20 | 20250402213220148449087nhfJnvS4 | 200 |      861.34µs |             ::1 |     GET /login?expired=true
[SYS] 2025/04/02 - 21:32:21 | batch update started 
[SYS] 2025/04/02 - 21:32:21 | batch update finished 
[SYS] 2025/04/02 - 21:32:21 | 任务进度轮询开始 
[SYS] 2025/04/02 - 21:32:21 | 任务进度轮询完成 
[GIN] 2025/04/02 - 21:32:22 | 20250402213222965921400N8D39vrm | 200 |     929.955µs |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 21:32:26 | batch update started 
[SYS] 2025/04/02 - 21:32:26 | batch update finished 
[SYS] 2025/04/02 - 21:32:34 | batch update started 
[SYS] 2025/04/02 - 21:32:34 | batch update finished 
[SYS] 2025/04/02 - 21:32:39 | batch update started 
