[SYS] 2025/04/02 - 12:17:41 | New API v0.0.0 started 
[SYS] 2025/04/02 - 12:17:41 | using MySQL as database 
[SYS] 2025/04/02 - 12:17:41 | database migration started 
[SYS] 2025/04/02 - 12:17:43 | database migrated 
[SYS] 2025/04/02 - 12:17:43 | using MySQL as database 
[SYS] 2025/04/02 - 12:17:43 | database migration started 
[SYS] 2025/04/02 - 12:17:43 | Redis is enabled 
[SYS] 2025/04/02 - 12:17:43 | memory cache enabled 
[SYS] 2025/04/02 - 12:17:43 | sync frequency: 60 seconds 
[SYS] 2025/04/02 - 12:17:43 | channels synced from database 
[SYS] 2025/04/02 - 12:17:43 | batch update enabled with interval 5s 
[SYS] 2025/04/02 - 12:17:43 | pprof enabled 
[SYS] 2025/04/02 - 12:17:43 | initializing token encoders 
[SYS] 2025/04/02 - 12:17:43 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 12:17:43 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 12:17:45 | token encoders initialized 
[SYS] 2025/04/02 - 12:17:45 | FRONTEND_BASE_URL is ignored on master node 
[GIN] 2025/04/02 - 12:17:47 | 20250402121747154668211corlaS8t | 200 |    15.49764ms |             ::1 |     GET /login
[GIN] 2025/04/02 - 12:17:47 | 20250402121747309905600cI3OUHrt | 200 |  245.093619ms |             ::1 |     GET /assets/index-BDIVrvpW.js
[SYS] 2025/04/02 - 12:17:48 | batch update started 
[SYS] 2025/04/02 - 12:17:48 | batch update finished 
[GIN] 2025/04/02 - 12:17:50 | 20250402121750352121504nFIkqwzg | 200 |    1.047566ms |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 12:17:53 | batch update started 
[SYS] 2025/04/02 - 12:17:53 | batch update finished 
[SYS] 2025/04/02 - 12:17:59 | batch update started 
[SYS] 2025/04/02 - 12:17:59 | batch update finished 
[SYS] 2025/04/02 - 12:17:59 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:18:00 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:18:05 | batch update started 
[SYS] 2025/04/02 - 12:18:05 | batch update finished 
[SYS] 2025/04/02 - 12:18:10 | batch update started 
[SYS] 2025/04/02 - 12:18:10 | batch update finished 
[GIN] 2025/04/02 - 12:18:14 | 20250402121814703535711PXdxKrUp | 307 |  111.264992ms |             ::1 |     GET /api/auth/google/login
[SYS] 2025/04/02 - 12:18:15 | batch update started 
[SYS] 2025/04/02 - 12:18:15 | batch update finished 
[SYS] 2025/04/02 - 12:18:15 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:18:15 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:18:20 | batch update started 
[SYS] 2025/04/02 - 12:18:20 | batch update finished 
[SYS] 2025/04/02 - 12:18:25 | batch update started 
[SYS] 2025/04/02 - 12:18:25 | batch update finished 
[GIN] 2025/04/02 - 12:18:25 | 20250402121823852852765kJspeeCd | 303 |  1.541189923s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0AQSTgQEkns8uWnIBFYFCD5xYuVMEC6LxUcN1vTrI2h7rIcdT1qpT0DedqnHstOoA6DLLNQ&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=1&prompt=none
[GIN] 2025/04/02 - 12:18:25 | 20250402121825430822633AWQUzjZm | 200 |    7.111597ms |             ::1 |     GET /login?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Im1hbGFjaHlzb2JlY2h1a3d1QGdtYWlsLmNvbSIsImV4cCI6MTc0NjE4NDcwNSwiaWQiOjUsInJuZCI6MTc0MzU5MjcwNTM5MTI0NTE1OX0.CPYS5JelN51WM_mtgWhX9NmO9G2KgQ75aNwsV2JMThQ
[GIN] 2025/04/02 - 12:18:29 | 20250402121829560231123asGYcsSp | 200 |    1.127899ms |             ::1 |     GET /api/status
[GIN] 2025/04/02 - 12:18:29 | 20250402121829562954471HxI5niYj | 200 |    5.265874ms |             ::1 |     GET /api/user/self
[SYS] 2025/04/02 - 12:18:30 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:18:30 | batch update started 
[SYS] 2025/04/02 - 12:18:30 | batch update finished 
[GIN] 2025/04/02 - 12:18:31 | 20250402121830233701510PHET7bIc | 401 |  262.249649ms |             ::1 |     GET /api/user/self/groups
[GIN] 2025/04/02 - 12:18:31 | 20250402121830233969225x2Jz8jvd | 401 |  392.820126ms |             ::1 |     GET /api/user/models
[GIN] 2025/04/02 - 12:18:31 | 20250402121831185612679ld7ZEd3t | 401 |  207.358403ms |             ::1 |     GET /api/token/?p=0&size=10
[SYS] 2025/04/02 - 12:18:32 | 任务进度轮询完成 
[GIN] 2025/04/02 - 12:18:32 | 20250402121832505964616fQ5lyvDh | 200 |   11.122602ms |             ::1 |     GET /login?expired=true
[GIN] 2025/04/02 - 12:18:36 | 2025040212183692115372DCoQApGx | 200 |    1.006496ms |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 12:18:36 | batch update started 
[SYS] 2025/04/02 - 12:18:36 | batch update finished 
[SYS] 2025/04/02 - 12:18:41 | batch update started 
[SYS] 2025/04/02 - 12:18:41 | batch update finished 
[SYS] 2025/04/02 - 12:18:46 | syncing channels from database 
[SYS] 2025/04/02 - 12:18:46 | syncing options from database 
[SYS] 2025/04/02 - 12:18:46 | channels synced from database 
[SYS] 2025/04/02 - 12:18:46 | batch update started 
[SYS] 2025/04/02 - 12:18:46 | batch update finished 
[SYS] 2025/04/02 - 12:18:47 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:18:47 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:18:51 | batch update started 
[SYS] 2025/04/02 - 12:18:51 | batch update finished 
[SYS] 2025/04/02 - 12:18:56 | batch update started 
[SYS] 2025/04/02 - 12:18:56 | batch update finished 
[SYS] 2025/04/02 - 12:19:01 | batch update started 
[SYS] 2025/04/02 - 12:19:01 | batch update finished 
[SYS] 2025/04/02 - 12:19:04 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:19:04 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:19:08 | batch update started 
[SYS] 2025/04/02 - 12:19:08 | batch update finished 
[SYS] 2025/04/02 - 12:19:13 | batch update started 
[SYS] 2025/04/02 - 12:19:13 | batch update finished 
[SYS] 2025/04/02 - 12:19:18 | batch update started 
[SYS] 2025/04/02 - 12:19:18 | batch update finished 
[SYS] 2025/04/02 - 12:19:19 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:19:19 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:19:23 | batch update started 
[SYS] 2025/04/02 - 12:19:23 | batch update finished 
[SYS] 2025/04/02 - 12:19:28 | batch update started 
[SYS] 2025/04/02 - 12:19:28 | batch update finished 
[SYS] 2025/04/02 - 12:19:33 | batch update started 
[SYS] 2025/04/02 - 12:19:33 | batch update finished 
[SYS] 2025/04/02 - 12:19:35 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:19:35 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:19:39 | batch update started 
[SYS] 2025/04/02 - 12:19:39 | batch update finished 
[SYS] 2025/04/02 - 12:19:44 | batch update started 
[SYS] 2025/04/02 - 12:19:44 | batch update finished 
[SYS] 2025/04/02 - 12:19:49 | syncing options from database 
[SYS] 2025/04/02 - 12:19:49 | syncing channels from database 
[SYS] 2025/04/02 - 12:19:49 | channels synced from database 
[SYS] 2025/04/02 - 12:19:49 | batch update started 
[SYS] 2025/04/02 - 12:19:49 | batch update finished 
[SYS] 2025/04/02 - 12:19:50 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:19:50 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:19:54 | batch update started 
[SYS] 2025/04/02 - 12:19:54 | batch update finished 
[SYS] 2025/04/02 - 12:19:59 | batch update started 
[SYS] 2025/04/02 - 12:19:59 | batch update finished 
[SYS] 2025/04/02 - 12:20:04 | batch update started 
[SYS] 2025/04/02 - 12:20:04 | batch update finished 
[SYS] 2025/04/02 - 12:20:07 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:20:07 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:20:11 | batch update started 
[SYS] 2025/04/02 - 12:20:11 | batch update finished 
[SYS] 2025/04/02 - 12:20:16 | batch update started 
[SYS] 2025/04/02 - 12:20:16 | batch update finished 
[SYS] 2025/04/02 - 12:20:21 | batch update started 
[SYS] 2025/04/02 - 12:20:21 | batch update finished 
[SYS] 2025/04/02 - 12:20:22 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:20:22 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:20:26 | batch update started 
[SYS] 2025/04/02 - 12:20:26 | batch update finished 
[SYS] 2025/04/02 - 12:20:31 | batch update started 
[SYS] 2025/04/02 - 12:20:31 | batch update finished 
[SYS] 2025/04/02 - 12:20:36 | batch update started 
[SYS] 2025/04/02 - 12:20:36 | batch update finished 
[SYS] 2025/04/02 - 12:20:38 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:20:38 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:20:43 | batch update started 
[SYS] 2025/04/02 - 12:20:43 | batch update finished 
[SYS] 2025/04/02 - 12:20:48 | batch update started 
[SYS] 2025/04/02 - 12:20:48 | batch update finished 
[SYS] 2025/04/02 - 12:20:53 | syncing options from database 
[SYS] 2025/04/02 - 12:20:53 | syncing channels from database 
[SYS] 2025/04/02 - 12:20:53 | channels synced from database 
[SYS] 2025/04/02 - 12:20:53 | batch update started 
[SYS] 2025/04/02 - 12:20:53 | batch update finished 
[SYS] 2025/04/02 - 12:20:53 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:20:53 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:20:58 | batch update started 
[SYS] 2025/04/02 - 12:20:58 | batch update finished 
[SYS] 2025/04/02 - 12:21:03 | batch update started 
[SYS] 2025/04/02 - 12:21:03 | batch update finished 
[SYS] 2025/04/02 - 12:21:08 | batch update started 
[SYS] 2025/04/02 - 12:21:08 | batch update finished 
[SYS] 2025/04/02 - 12:21:10 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:21:10 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:21:14 | batch update started 
[SYS] 2025/04/02 - 12:21:14 | batch update finished 
[SYS] 2025/04/02 - 12:21:19 | batch update started 
[SYS] 2025/04/02 - 12:21:19 | batch update finished 
[SYS] 2025/04/02 - 12:21:24 | batch update started 
[SYS] 2025/04/02 - 12:21:24 | batch update finished 
[SYS] 2025/04/02 - 12:21:25 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:21:25 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:21:29 | batch update started 
[SYS] 2025/04/02 - 12:21:29 | batch update finished 
[SYS] 2025/04/02 - 12:21:34 | batch update started 
[SYS] 2025/04/02 - 12:21:34 | batch update finished 
[SYS] 2025/04/02 - 12:21:39 | batch update started 
[SYS] 2025/04/02 - 12:21:39 | batch update finished 
[SYS] 2025/04/02 - 12:21:42 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:21:42 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:21:46 | batch update started 
[SYS] 2025/04/02 - 12:21:46 | batch update finished 
[SYS] 2025/04/02 - 12:21:51 | batch update started 
[SYS] 2025/04/02 - 12:21:51 | batch update finished 
[SYS] 2025/04/02 - 12:21:56 | syncing options from database 
[SYS] 2025/04/02 - 12:21:56 | syncing channels from database 
[SYS] 2025/04/02 - 12:21:56 | channels synced from database 
[SYS] 2025/04/02 - 12:21:56 | batch update started 
[SYS] 2025/04/02 - 12:21:56 | batch update finished 
[SYS] 2025/04/02 - 12:21:57 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:21:57 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:22:01 | batch update started 
[SYS] 2025/04/02 - 12:22:01 | batch update finished 
[SYS] 2025/04/02 - 12:22:06 | batch update started 
[SYS] 2025/04/02 - 12:22:06 | batch update finished 
[SYS] 2025/04/02 - 12:22:11 | batch update started 
[SYS] 2025/04/02 - 12:22:11 | batch update finished 
[SYS] 2025/04/02 - 12:22:13 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:22:13 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:22:17 | batch update started 
[SYS] 2025/04/02 - 12:22:17 | batch update finished 
[SYS] 2025/04/02 - 12:22:22 | batch update started 
[SYS] 2025/04/02 - 12:22:22 | batch update finished 
[SYS] 2025/04/02 - 12:22:27 | batch update started 
[SYS] 2025/04/02 - 12:22:27 | batch update finished 
[SYS] 2025/04/02 - 12:22:28 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:22:28 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:22:32 | batch update started 
[SYS] 2025/04/02 - 12:22:32 | batch update finished 
[SYS] 2025/04/02 - 12:22:37 | batch update started 
[SYS] 2025/04/02 - 12:22:37 | batch update finished 
[SYS] 2025/04/02 - 12:22:42 | batch update started 
[SYS] 2025/04/02 - 12:22:42 | batch update finished 
[SYS] 2025/04/02 - 12:22:45 | 任务进度轮询开始 
[SYS] 2025/04/02 - 12:22:45 | 任务进度轮询完成 
[SYS] 2025/04/02 - 12:22:49 | batch update started 
[SYS] 2025/04/02 - 12:22:49 | batch update finished 
[SYS] 2025/04/02 - 12:22:54 | batch update started 
[SYS] 2025/04/02 - 12:22:54 | batch update finished 
[SYS] 2025/04/02 - 12:22:59 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 12:22:59 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 12:22:59 | syncing options from database 
[SYS] 2025/04/02 - 12:22:59 | syncing channels from database 
[SYS] 2025/04/02 - 12:22:59 | channels synced from database 
[SYS] 2025/04/02 - 12:22:59 | batch update started 
