[SYS] 2025/04/01 - 08:38:54 | New API v0.0.0 started 
[SYS] 2025/04/01 - 08:38:54 | using MySQL as database 
[SYS] 2025/04/01 - 08:38:54 | database migration started 
[SYS] 2025/04/01 - 08:38:54 | database migrated 
[SYS] 2025/04/01 - 08:38:54 | using MySQL as database 
[SYS] 2025/04/01 - 08:38:54 | database migration started 
[SYS] 2025/04/01 - 08:38:54 | Redis is enabled 
[SYS] 2025/04/01 - 08:38:54 | memory cache enabled 
[SYS] 2025/04/01 - 08:38:54 | sync frequency: 60 seconds 
[SYS] 2025/04/01 - 08:38:54 | channels synced from database 
[SYS] 2025/04/01 - 08:38:54 | batch update enabled with interval 5s 
[SYS] 2025/04/01 - 08:38:54 | 正在更新数据看板数据... 
[SYS] 2025/04/01 - 08:38:54 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/01 - 08:38:54 | pprof enabled 
[SYS] 2025/04/01 - 08:38:54 | initializing token encoders 
[SYS] 2025/04/01 - 08:38:55 | token encoders initialized 
[SYS] 2025/04/01 - 08:38:55 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/01 - 08:38:59 | batch update started 
[SYS] 2025/04/01 - 08:38:59 | batch update finished 
[GIN] 2025/04/01 - 08:39:01 | 20250401083901474127086ySo5SVuY | 200 |   10.932284ms |             ::1 |     GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Imtpbmdzb2JlY0BnbWFpbC5jb20iLCJleHAiOjE3NDM1Nzc2MjR9.PwRjb4FhR0vYSdvIZ-KEJ3RQSsbtagmH16M1eyw0lAA
[GIN] 2025/04/01 - 08:39:01 | 202504010839016757636148YsgAmRA | 200 |   56.481739ms |             ::1 |     GET /assets/index-D7I-0vx4.js
[GIN] 2025/04/01 - 08:39:04 | 20250401083904231186981zCzmDReM | 200 |    1.655865ms |             ::1 |     GET /assets/index-CJq-CSJJ.js
[GIN] 2025/04/01 - 08:39:04 | 20250401083904264152424JnXteUSI | 200 |    8.800596ms |             ::1 |     GET /api/status
[GIN] 2025/04/01 - 08:39:04 | 20250401083904558646347PaSSg0Fp | 200 |    1.300712ms |             ::1 |     GET /api/notice
[GIN] 2025/04/01 - 08:39:04 | 20250401083904563428434iJgnpU2O | 200 |     751.843µs |             ::1 |     GET /api/home_page_content
[GIN] 2025/04/01 - 08:39:04 | 202504010839046503124891l76wJZz | 200 |     756.346µs |             ::1 |     GET /api/notice
[GIN] 2025/04/01 - 08:39:04 | 20250401083904652616358UdlgYCIo | 200 |     764.354µs |             ::1 |     GET /api/home_page_content
[SYS] 2025/04/01 - 08:39:04 | batch update started 
[SYS] 2025/04/01 - 08:39:04 | batch update finished 
[SYS] 2025/04/01 - 08:39:09 | batch update started 
[SYS] 2025/04/01 - 08:39:09 | batch update finished 
[SYS] 2025/04/01 - 08:39:09 | 任务进度轮询开始 
[SYS] 2025/04/01 - 08:39:09 | 任务进度轮询完成 
[GIN] 2025/04/01 - 08:39:14 | 20250401083914356168679a3580pBR | 200 |     1.00131ms |             ::1 |     GET /login
[SYS] 2025/04/01 - 08:39:14 | batch update started 
[SYS] 2025/04/01 - 08:39:14 | batch update finished 
[GIN] 2025/04/01 - 08:39:16 | 202504010839165216734649vtN72r3 | 200 |     966.541µs |             ::1 |     GET /api/status
[SYS] 2025/04/01 - 08:39:19 | batch update started 
[SYS] 2025/04/01 - 08:39:19 | batch update finished 
[SYS] 2025/04/01 - 08:39:24 | batch update started 
[SYS] 2025/04/01 - 08:39:24 | batch update finished 
[SYS] 2025/04/01 - 08:39:24 | 任务进度轮询开始 
[SYS] 2025/04/01 - 08:39:24 | 任务进度轮询完成 
[SYS] 2025/04/01 - 08:39:29 | batch update started 
[SYS] 2025/04/01 - 08:39:29 | batch update finished 
[SYS] 2025/04/01 - 08:39:34 | batch update started 
[SYS] 2025/04/01 - 08:39:34 | batch update finished 
[SYS] 2025/04/01 - 08:39:39 | 任务进度轮询开始 
[SYS] 2025/04/01 - 08:39:39 | batch update started 
[SYS] 2025/04/01 - 08:39:39 | batch update finished 
[SYS] 2025/04/01 - 08:39:39 | 任务进度轮询完成 
