[SYS] 2025/04/04 - 12:25:00 | New API v0.0.0 started 
[SYS] 2025/04/04 - 12:25:00 | using MySQL as database 
[SYS] 2025/04/04 - 12:25:00 | database migration started 
[SYS] 2025/04/04 - 12:25:00 | database migrated 
[SYS] 2025/04/04 - 12:25:00 | using MySQL as database 
[SYS] 2025/04/04 - 12:25:00 | database migration started 
[SYS] 2025/04/04 - 12:25:00 | Redis is enabled 
[SYS] 2025/04/04 - 12:25:00 | memory cache enabled 
[SYS] 2025/04/04 - 12:25:00 | sync frequency: 60 seconds 
[SYS] 2025/04/04 - 12:25:00 | channels synced from database 
[SYS] 2025/04/04 - 12:25:00 | batch update enabled with interval 5s 
[SYS] 2025/04/04 - 12:25:00 | pprof enabled 
[SYS] 2025/04/04 - 12:25:00 | initializing token encoders 
[SYS] 2025/04/04 - 12:25:00 | 正在更新数据看板数据... 
[SYS] 2025/04/04 - 12:25:00 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/04 - 12:25:01 | token encoders initialized 
[SYS] 2025/04/04 - 12:25:01 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/04 - 12:25:05 | batch update started 
[SYS] 2025/04/04 - 12:25:05 | batch update finished 
[SYS] 2025/04/04 - 12:25:10 | batch update started 
[SYS] 2025/04/04 - 12:25:10 | batch update finished 
[SYS] 2025/04/04 - 12:25:15 | batch update started 
[SYS] 2025/04/04 - 12:25:15 | batch update finished 
[SYS] 2025/04/04 - 12:25:15 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:25:15 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:25:20 | batch update started 
[SYS] 2025/04/04 - 12:25:20 | batch update finished 
[SYS] 2025/04/04 - 12:25:25 | batch update started 
[SYS] 2025/04/04 - 12:25:25 | batch update finished 
[SYS] 2025/04/04 - 12:25:30 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:25:30 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:25:30 | batch update started 
[SYS] 2025/04/04 - 12:25:30 | batch update finished 
[SYS] 2025/04/04 - 12:25:35 | batch update started 
[SYS] 2025/04/04 - 12:25:35 | batch update finished 
[SYS] 2025/04/04 - 12:25:40 | batch update started 
[SYS] 2025/04/04 - 12:25:40 | batch update finished 
[SYS] 2025/04/04 - 12:25:45 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:25:45 | batch update started 
[SYS] 2025/04/04 - 12:25:45 | batch update finished 
[SYS] 2025/04/04 - 12:25:45 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:25:50 | batch update started 
[SYS] 2025/04/04 - 12:25:50 | batch update finished 
[SYS] 2025/04/04 - 12:25:54 | batch update started 
[SYS] 2025/04/04 - 12:25:54 | batch update finished 
[SYS] 2025/04/04 - 12:25:59 | syncing channels from database 
[SYS] 2025/04/04 - 12:25:59 | syncing options from database 
[SYS] 2025/04/04 - 12:25:59 | channels synced from database 
[SYS] 2025/04/04 - 12:25:59 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:25:59 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:25:59 | batch update started 
[SYS] 2025/04/04 - 12:25:59 | batch update finished 
[SYS] 2025/04/04 - 12:26:04 | batch update started 
[SYS] 2025/04/04 - 12:26:04 | batch update finished 
[SYS] 2025/04/04 - 12:26:09 | batch update started 
[SYS] 2025/04/04 - 12:26:09 | batch update finished 
[SYS] 2025/04/04 - 12:26:14 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:26:14 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:26:14 | batch update started 
[SYS] 2025/04/04 - 12:26:14 | batch update finished 
[SYS] 2025/04/04 - 12:26:19 | batch update started 
[SYS] 2025/04/04 - 12:26:19 | batch update finished 
[SYS] 2025/04/04 - 12:26:24 | batch update started 
[SYS] 2025/04/04 - 12:26:24 | batch update finished 
[SYS] 2025/04/04 - 12:26:29 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:26:29 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:26:29 | batch update started 
[SYS] 2025/04/04 - 12:26:29 | batch update finished 
[SYS] 2025/04/04 - 12:26:34 | batch update started 
[SYS] 2025/04/04 - 12:26:34 | batch update finished 
[SYS] 2025/04/04 - 12:26:39 | batch update started 
[SYS] 2025/04/04 - 12:26:39 | batch update finished 
[SYS] 2025/04/04 - 12:26:44 | 任务进度轮询开始 
[SYS] 2025/04/04 - 12:26:44 | 任务进度轮询完成 
[SYS] 2025/04/04 - 12:26:44 | batch update started 
[SYS] 2025/04/04 - 12:26:44 | batch update finished 
[GIN] 2025/04/04 - 12:26:46 | 20250404122646354861876W62RbQlj | 200 |    2.273316ms |             ::1 |     GET /token
[GIN] 2025/04/04 - 12:26:46 | 20250404122646567657271fTa8Y3iS | 200 |   71.628632ms |             ::1 |     GET /assets/index-etTjtx1t.js
[GIN] 2025/04/04 - 12:26:48 | 20250404122648550735430mV4CaVf6 | 200 |    7.777102ms |             ::1 |     GET /api/user/models
[GIN] 2025/04/04 - 12:26:48 | 20250404122648554340886WB1u9DTD | 200 |    4.226547ms |             ::1 |     GET /api/user/self/groups
