[SYS] 2025/04/03 - 11:49:11 | New API v0.0.0 started 
[SYS] 2025/04/03 - 11:49:11 | using MySQL as database 
[SYS] 2025/04/03 - 11:49:11 | database migration started 
[SYS] 2025/04/03 - 11:49:12 | database migrated 
[SYS] 2025/04/03 - 11:49:12 | using MySQL as database 
[SYS] 2025/04/03 - 11:49:12 | database migration started 
[SYS] 2025/04/03 - 11:49:12 | Redis is enabled 
[SYS] 2025/04/03 - 11:49:12 | memory cache enabled 
[SYS] 2025/04/03 - 11:49:12 | sync frequency: 60 seconds 
[SYS] 2025/04/03 - 11:49:12 | channels synced from database 
[SYS] 2025/04/03 - 11:49:12 | batch update enabled with interval 5s 
[SYS] 2025/04/03 - 11:49:12 | pprof enabled 
[SYS] 2025/04/03 - 11:49:12 | initializing token encoders 
[SYS] 2025/04/03 - 11:49:12 | 正在更新数据看板数据... 
[SYS] 2025/04/03 - 11:49:12 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/03 - 11:49:14 | token encoders initialized 
[SYS] 2025/04/03 - 11:49:14 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/03 - 11:49:17 | batch update started 
[SYS] 2025/04/03 - 11:49:17 | batch update finished 
[SYS] 2025/04/03 - 11:49:22 | batch update started 
[SYS] 2025/04/03 - 11:49:22 | batch update finished 
[SYS] 2025/04/03 - 11:49:27 | 任务进度轮询开始 
[SYS] 2025/04/03 - 11:49:27 | batch update started 
[SYS] 2025/04/03 - 11:49:27 | batch update finished 
[SYS] 2025/04/03 - 11:49:27 | 任务进度轮询完成 
[SYS] 2025/04/03 - 11:49:32 | batch update started 
[SYS] 2025/04/03 - 11:49:32 | batch update finished 
[GIN] 2025/04/03 - 11:49:33 | 20250403114933509047134R4rz9YOf | 200 |      1.8171ms |             ::1 |     GET /api/user/logout
[SYS] 2025/04/03 - 11:49:37 | batch update started 
[SYS] 2025/04/03 - 11:49:37 | batch update finished 
[SYS] 2025/04/03 - 11:49:46 | batch update started 
[SYS] 2025/04/03 - 11:49:46 | batch update finished 
[SYS] 2025/04/03 - 11:49:46 | 任务进度轮询开始 
[SYS] 2025/04/03 - 11:49:46 | 任务进度轮询完成 
[SYS] 2025/04/03 - 11:49:51 | batch update started 
[SYS] 2025/04/03 - 11:49:51 | batch update finished 
