[SYS] 2025/03/31 - 12:56:36 | New API v0.0.0 started 
[SYS] 2025/03/31 - 12:56:36 | using MySQL as database 
[SYS] 2025/03/31 - 12:56:36 | database migration started 
[SYS] 2025/03/31 - 12:56:36 | database migrated 
[SYS] 2025/03/31 - 12:56:36 | using MySQL as database 
[SYS] 2025/03/31 - 12:56:36 | database migration started 
[SYS] 2025/03/31 - 12:56:36 | Redis is enabled 
[SYS] 2025/03/31 - 12:56:36 | memory cache enabled 
[SYS] 2025/03/31 - 12:56:36 | sync frequency: 60 seconds 
[SYS] 2025/03/31 - 12:56:36 | channels synced from database 
[SYS] 2025/03/31 - 12:56:36 | batch update enabled with interval 5s 
[SYS] 2025/03/31 - 12:56:36 | pprof enabled 
[SYS] 2025/03/31 - 12:56:36 | initializing token encoders 
[SYS] 2025/03/31 - 12:56:36 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 12:56:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 12:56:37 | token encoders initialized 
[SYS] 2025/03/31 - 12:56:37 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/31 - 12:56:42 | batch update started 
[SYS] 2025/03/31 - 12:56:42 | batch update finished 
[SYS] 2025/03/31 - 12:56:47 | batch update started 
[SYS] 2025/03/31 - 12:56:47 | batch update finished 
[SYS] 2025/03/31 - 12:56:52 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:56:52 | batch update started 
[SYS] 2025/03/31 - 12:56:52 | batch update finished 
[SYS] 2025/03/31 - 12:56:52 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:56:57 | batch update started 
[SYS] 2025/03/31 - 12:56:57 | batch update finished 
[SYS] 2025/03/31 - 12:57:02 | batch update started 
[SYS] 2025/03/31 - 12:57:02 | batch update finished 
[SYS] 2025/03/31 - 12:57:07 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:57:07 | batch update started 
[SYS] 2025/03/31 - 12:57:07 | batch update finished 
[SYS] 2025/03/31 - 12:57:07 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:57:12 | batch update started 
[SYS] 2025/03/31 - 12:57:12 | batch update finished 
[SYS] 2025/03/31 - 12:57:17 | batch update started 
[SYS] 2025/03/31 - 12:57:17 | batch update finished 
[SYS] 2025/03/31 - 12:57:22 | batch update started 
[SYS] 2025/03/31 - 12:57:22 | batch update finished 
[SYS] 2025/03/31 - 12:57:22 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:57:22 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:57:27 | batch update started 
[SYS] 2025/03/31 - 12:57:27 | batch update finished 
[SYS] 2025/03/31 - 12:57:32 | batch update started 
[SYS] 2025/03/31 - 12:57:32 | batch update finished 
[SYS] 2025/03/31 - 12:57:37 | syncing options from database 
[SYS] 2025/03/31 - 12:57:37 | syncing channels from database 
[SYS] 2025/03/31 - 12:57:37 | channels synced from database 
[SYS] 2025/03/31 - 12:57:37 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:57:37 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:57:37 | batch update started 
[SYS] 2025/03/31 - 12:57:37 | batch update finished 
[SYS] 2025/03/31 - 12:57:42 | batch update started 
[SYS] 2025/03/31 - 12:57:42 | batch update finished 
[SYS] 2025/03/31 - 12:57:47 | batch update started 
[SYS] 2025/03/31 - 12:57:47 | batch update finished 
[SYS] 2025/03/31 - 12:57:52 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:57:52 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:57:52 | batch update started 
[SYS] 2025/03/31 - 12:57:52 | batch update finished 
[SYS] 2025/03/31 - 12:57:57 | batch update started 
[SYS] 2025/03/31 - 12:57:57 | batch update finished 
[SYS] 2025/03/31 - 12:58:02 | batch update started 
[SYS] 2025/03/31 - 12:58:02 | batch update finished 
[SYS] 2025/03/31 - 12:58:07 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:58:07 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:58:07 | batch update started 
[SYS] 2025/03/31 - 12:58:07 | batch update finished 
[SYS] 2025/03/31 - 12:58:12 | batch update started 
[SYS] 2025/03/31 - 12:58:12 | batch update finished 
[SYS] 2025/03/31 - 12:58:17 | batch update started 
[SYS] 2025/03/31 - 12:58:17 | batch update finished 
[SYS] 2025/03/31 - 12:58:22 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:58:22 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:58:22 | batch update started 
[SYS] 2025/03/31 - 12:58:22 | batch update finished 
[SYS] 2025/03/31 - 12:58:27 | batch update started 
[SYS] 2025/03/31 - 12:58:27 | batch update finished 
[SYS] 2025/03/31 - 12:58:32 | batch update started 
[SYS] 2025/03/31 - 12:58:32 | batch update finished 
[SYS] 2025/03/31 - 12:58:37 | syncing options from database 
[SYS] 2025/03/31 - 12:58:37 | syncing channels from database 
[SYS] 2025/03/31 - 12:58:37 | channels synced from database 
[SYS] 2025/03/31 - 12:58:37 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:58:37 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:58:37 | batch update started 
[SYS] 2025/03/31 - 12:58:37 | batch update finished 
[SYS] 2025/03/31 - 12:58:42 | batch update started 
[SYS] 2025/03/31 - 12:58:42 | batch update finished 
[SYS] 2025/03/31 - 12:58:47 | batch update started 
[SYS] 2025/03/31 - 12:58:47 | batch update finished 
[SYS] 2025/03/31 - 12:58:52 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:58:52 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:58:52 | batch update started 
[SYS] 2025/03/31 - 12:58:52 | batch update finished 
[SYS] 2025/03/31 - 12:58:57 | batch update started 
[SYS] 2025/03/31 - 12:58:57 | batch update finished 
[SYS] 2025/03/31 - 12:59:02 | batch update started 
[SYS] 2025/03/31 - 12:59:02 | batch update finished 
[SYS] 2025/03/31 - 12:59:07 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:59:07 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:59:07 | batch update started 
[SYS] 2025/03/31 - 12:59:07 | batch update finished 
[SYS] 2025/03/31 - 12:59:12 | batch update started 
[SYS] 2025/03/31 - 12:59:12 | batch update finished 
[SYS] 2025/03/31 - 12:59:17 | batch update started 
[SYS] 2025/03/31 - 12:59:17 | batch update finished 
[SYS] 2025/03/31 - 12:59:22 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:59:22 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:59:22 | batch update started 
[SYS] 2025/03/31 - 12:59:22 | batch update finished 
[GIN] 2025/03/31 - 12:59:27 | 20250331125927448133310rDkTLng3 | 307 |       95.12µs |             ::1 |     GET /auth/google/login
[SYS] 2025/03/31 - 12:59:27 | batch update started 
[SYS] 2025/03/31 - 12:59:27 | batch update finished 
[GIN] 2025/03/31 - 12:59:29 | 20250331125927949415997BGq9VT4a | 303 |  1.094831409s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0AQSTgQEV2OoUKjLwwvlonGUMWPE1fZRK2IxiqQKPx5Av7ZLjJl4J5tcVmctx_pLTtrITvg&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none
[GIN] 2025/03/31 - 12:59:29 | 2025033112592953297506qpqX603M | 200 |   11.569783ms |             ::1 |     GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Imtpbmdzb2JlY0BnbWFpbC5jb20iLCJleHAiOjE3NDM1MDg3Njl9.x8Qjr7ykuEtcPibjg_6qVAZ-QCTm2ZPTvcrgQYBTM58
[GIN] 2025/03/31 - 12:59:29 | 20250331125929270555286OVVrSPRB | 200 |   53.539093ms |             ::1 |     GET /assets/index-vRZ34yJC.js
[GIN] 2025/03/31 - 12:59:31 | 20250331125931900987975KHymZN8s | 200 |    1.081367ms |             ::1 |     GET /assets/index-Cau0gTxu.js
[GIN] 2025/03/31 - 12:59:31 | 20250331125931925254723Ocjpcw8e | 200 |     1.78634ms |             ::1 |     GET /api/status
[GIN] 2025/03/31 - 12:59:32 | 20250331125932303408365s3P8Hsct | 200 |     807.812µs |             ::1 |     GET /api/notice
[GIN] 2025/03/31 - 12:59:32 | 202503311259323056264189Dpl90KZ | 200 |    8.879816ms |             ::1 |     GET /api/home_page_content
[GIN] 2025/03/31 - 12:59:32 | 20250331125932414455383ycrbMi82 | 200 |     991.177µs |             ::1 |     GET /api/notice
[GIN] 2025/03/31 - 12:59:32 | 20250331125932416138548Dlg01jsN | 200 |     964.418µs |             ::1 |     GET /api/home_page_content
[SYS] 2025/03/31 - 12:59:32 | batch update started 
[SYS] 2025/03/31 - 12:59:32 | batch update finished 
[SYS] 2025/03/31 - 12:59:37 | syncing options from database 
[SYS] 2025/03/31 - 12:59:37 | syncing channels from database 
[SYS] 2025/03/31 - 12:59:37 | channels synced from database 
[SYS] 2025/03/31 - 12:59:37 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:59:37 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:59:37 | batch update started 
[SYS] 2025/03/31 - 12:59:37 | batch update finished 
[SYS] 2025/03/31 - 12:59:43 | batch update started 
[SYS] 2025/03/31 - 12:59:43 | batch update finished 
[SYS] 2025/03/31 - 12:59:48 | batch update started 
[SYS] 2025/03/31 - 12:59:48 | batch update finished 
[SYS] 2025/03/31 - 12:59:52 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:59:52 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:59:53 | batch update started 
[SYS] 2025/03/31 - 12:59:53 | batch update finished 
[SYS] 2025/03/31 - 12:59:58 | batch update started 
[SYS] 2025/03/31 - 12:59:58 | batch update finished 
[SYS] 2025/03/31 - 13:00:03 | batch update started 
[SYS] 2025/03/31 - 13:00:03 | batch update finished 
[SYS] 2025/03/31 - 13:00:07 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:00:07 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:00:08 | batch update started 
[SYS] 2025/03/31 - 13:00:08 | batch update finished 
[SYS] 2025/03/31 - 13:00:13 | batch update started 
[SYS] 2025/03/31 - 13:00:13 | batch update finished 
[SYS] 2025/03/31 - 13:00:18 | batch update started 
[SYS] 2025/03/31 - 13:00:18 | batch update finished 
[SYS] 2025/03/31 - 13:00:23 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:00:23 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:00:23 | batch update started 
[SYS] 2025/03/31 - 13:00:23 | batch update finished 
[SYS] 2025/03/31 - 13:00:28 | batch update started 
[SYS] 2025/03/31 - 13:00:28 | batch update finished 
[SYS] 2025/03/31 - 13:00:33 | batch update started 
[SYS] 2025/03/31 - 13:00:33 | batch update finished 
[SYS] 2025/03/31 - 13:00:38 | syncing options from database 
[SYS] 2025/03/31 - 13:00:38 | syncing channels from database 
[SYS] 2025/03/31 - 13:00:38 | channels synced from database 
[SYS] 2025/03/31 - 13:00:38 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:00:38 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:00:38 | batch update started 
[SYS] 2025/03/31 - 13:00:38 | batch update finished 
[SYS] 2025/03/31 - 13:00:43 | batch update started 
[SYS] 2025/03/31 - 13:00:43 | batch update finished 
[SYS] 2025/03/31 - 13:00:48 | batch update started 
[SYS] 2025/03/31 - 13:00:48 | batch update finished 
[SYS] 2025/03/31 - 13:00:53 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:00:53 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:00:53 | batch update started 
[SYS] 2025/03/31 - 13:00:53 | batch update finished 
[SYS] 2025/03/31 - 13:00:58 | batch update started 
[SYS] 2025/03/31 - 13:00:58 | batch update finished 
[SYS] 2025/03/31 - 13:01:03 | batch update started 
[SYS] 2025/03/31 - 13:01:03 | batch update finished 
[SYS] 2025/03/31 - 13:01:08 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:01:08 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:01:08 | batch update started 
[SYS] 2025/03/31 - 13:01:08 | batch update finished 
[SYS] 2025/03/31 - 13:01:13 | batch update started 
[SYS] 2025/03/31 - 13:01:13 | batch update finished 
[SYS] 2025/03/31 - 13:01:18 | batch update started 
[SYS] 2025/03/31 - 13:01:18 | batch update finished 
[SYS] 2025/03/31 - 13:01:23 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:01:23 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:01:23 | batch update started 
[SYS] 2025/03/31 - 13:01:23 | batch update finished 
[SYS] 2025/03/31 - 13:01:28 | batch update started 
[SYS] 2025/03/31 - 13:01:28 | batch update finished 
[SYS] 2025/03/31 - 13:01:33 | batch update started 
[SYS] 2025/03/31 - 13:01:33 | batch update finished 
[SYS] 2025/03/31 - 13:01:38 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 13:01:38 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 13:01:38 | syncing options from database 
[SYS] 2025/03/31 - 13:01:38 | syncing channels from database 
[SYS] 2025/03/31 - 13:01:38 | channels synced from database 
[SYS] 2025/03/31 - 13:01:38 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:01:38 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:01:38 | batch update started 
[SYS] 2025/03/31 - 13:01:38 | batch update finished 
[SYS] 2025/03/31 - 13:01:43 | batch update started 
[SYS] 2025/03/31 - 13:01:43 | batch update finished 
[SYS] 2025/03/31 - 13:01:48 | batch update started 
[SYS] 2025/03/31 - 13:01:48 | batch update finished 
[SYS] 2025/03/31 - 13:01:53 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:01:53 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:01:53 | batch update started 
[SYS] 2025/03/31 - 13:01:53 | batch update finished 
[SYS] 2025/03/31 - 13:01:58 | batch update started 
[SYS] 2025/03/31 - 13:01:58 | batch update finished 
[SYS] 2025/03/31 - 13:02:03 | batch update started 
[SYS] 2025/03/31 - 13:02:03 | batch update finished 
[SYS] 2025/03/31 - 13:02:08 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:02:08 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:02:08 | batch update started 
[SYS] 2025/03/31 - 13:02:08 | batch update finished 
[SYS] 2025/03/31 - 13:02:13 | batch update started 
[SYS] 2025/03/31 - 13:02:13 | batch update finished 
[SYS] 2025/03/31 - 13:02:18 | batch update started 
[SYS] 2025/03/31 - 13:02:18 | batch update finished 
[SYS] 2025/03/31 - 13:02:23 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:02:23 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:02:23 | batch update started 
[SYS] 2025/03/31 - 13:02:23 | batch update finished 
[SYS] 2025/03/31 - 13:02:28 | batch update started 
[SYS] 2025/03/31 - 13:02:28 | batch update finished 
[SYS] 2025/03/31 - 13:02:33 | batch update started 
[SYS] 2025/03/31 - 13:02:33 | batch update finished 
[SYS] 2025/03/31 - 13:02:38 | syncing options from database 
[SYS] 2025/03/31 - 13:02:38 | syncing channels from database 
