[SYS] 2025/04/03 - 13:07:24 | New API v0.0.0 started 
[SYS] 2025/04/03 - 13:07:24 | using MySQL as database 
[SYS] 2025/04/03 - 13:07:25 | database migration started 
[SYS] 2025/04/03 - 13:07:25 | database migrated 
[SYS] 2025/04/03 - 13:07:25 | using MySQL as database 
[SYS] 2025/04/03 - 13:07:26 | database migration started 
[SYS] 2025/04/03 - 13:07:26 | Redis is enabled 
[SYS] 2025/04/03 - 13:07:26 | memory cache enabled 
[SYS] 2025/04/03 - 13:07:26 | sync frequency: 60 seconds 
[SYS] 2025/04/03 - 13:07:26 | channels synced from database 
[SYS] 2025/04/03 - 13:07:26 | 正在更新数据看板数据... 
[SYS] 2025/04/03 - 13:07:26 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/03 - 13:07:26 | batch update enabled with interval 5s 
[SYS] 2025/04/03 - 13:07:26 | pprof enabled 
[SYS] 2025/04/03 - 13:07:26 | initializing token encoders 
[SYS] 2025/04/03 - 13:07:26 | token encoders initialized 
[SYS] 2025/04/03 - 13:07:26 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/03 - 13:07:31 | batch update started 
[SYS] 2025/04/03 - 13:07:31 | batch update finished 
[SYS] 2025/04/03 - 13:07:36 | batch update started 
[SYS] 2025/04/03 - 13:07:36 | batch update finished 
[SYS] 2025/04/03 - 13:07:41 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:07:41 | batch update started 
[SYS] 2025/04/03 - 13:07:41 | batch update finished 
[SYS] 2025/04/03 - 13:07:41 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:07:46 | batch update started 
[SYS] 2025/04/03 - 13:07:46 | batch update finished 
[SYS] 2025/04/03 - 13:07:51 | batch update started 
[SYS] 2025/04/03 - 13:07:51 | batch update finished 
[SYS] 2025/04/03 - 13:07:56 | batch update started 
[SYS] 2025/04/03 - 13:07:56 | batch update finished 
[SYS] 2025/04/03 - 13:07:56 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:07:56 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:08:01 | batch update started 
[SYS] 2025/04/03 - 13:08:01 | batch update finished 
[SYS] 2025/04/03 - 13:08:06 | batch update started 
[SYS] 2025/04/03 - 13:08:06 | batch update finished 
[SYS] 2025/04/03 - 13:08:11 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:08:11 | batch update started 
[SYS] 2025/04/03 - 13:08:11 | batch update finished 
[SYS] 2025/04/03 - 13:08:11 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:08:16 | batch update started 
[SYS] 2025/04/03 - 13:08:16 | batch update finished 
[SYS] 2025/04/03 - 13:08:21 | batch update started 
[SYS] 2025/04/03 - 13:08:21 | batch update finished 
[SYS] 2025/04/03 - 13:08:26 | syncing options from database 
[SYS] 2025/04/03 - 13:08:26 | syncing channels from database 
[SYS] 2025/04/03 - 13:08:26 | channels synced from database 
[SYS] 2025/04/03 - 13:08:26 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:08:26 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:08:26 | batch update started 
[SYS] 2025/04/03 - 13:08:26 | batch update finished 
[SYS] 2025/04/03 - 13:08:31 | batch update started 
[SYS] 2025/04/03 - 13:08:31 | batch update finished 
[SYS] 2025/04/03 - 13:08:36 | batch update started 
[SYS] 2025/04/03 - 13:08:36 | batch update finished 
[SYS] 2025/04/03 - 13:08:41 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:08:41 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:08:41 | batch update started 
[SYS] 2025/04/03 - 13:08:41 | batch update finished 
[SYS] 2025/04/03 - 13:08:46 | batch update started 
[SYS] 2025/04/03 - 13:08:46 | batch update finished 
[SYS] 2025/04/03 - 13:08:51 | batch update started 
[SYS] 2025/04/03 - 13:08:51 | batch update finished 
[GIN] 2025/04/03 - 13:08:53 | 20250403130853940708208LaNEMo7X | 307 |    4.336923ms |             ::1 |     GET /api/auth/google/login
[SYS] 2025/04/03 - 13:08:56 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:08:56 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:08:56 | batch update started 
[SYS] 2025/04/03 - 13:08:56 | batch update finished 
[SYS] 2025/04/03 - 13:09:01 | batch update started 
[SYS] 2025/04/03 - 13:09:01 | batch update finished 
[GIN] 2025/04/03 - 13:09:03 | 202504031309016244728219L94bb2F | 303 |  2.060543691s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0Ab_5qlklcVuojTK-WJsd_aVQhZ9sen8oQrriyjn7airhxRemJ3swQJfLIs5fFNYr-6Ruuw&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&authuser=0&prompt=none
[GIN] 2025/04/03 - 13:09:03 | 20250403130903698165972I35oHsdi | 200 |   18.261557ms |             ::1 |     GET /login?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Imtpbmdzb2JlY0BnbWFpbC5jb20iLCJleHAiOjE3NDYyNzQxNDMsImlkIjoxMCwicm5kIjoxNzQzNjgyMTQzNjg0OTIxODgxfQ.XgvOpkPmpMWMOlpQQWnaRRglErwfM3RAe4mMr7AG3nM
[GIN] 2025/04/03 - 13:09:04 | 20250403130903913350052pRGyCWP8 | 200 |  394.418879ms |             ::1 |     GET /assets/index-Dty5pEhP.js
[SYS] 2025/04/03 - 13:09:06 | batch update started 
[SYS] 2025/04/03 - 13:09:06 | batch update finished 
[GIN] 2025/04/03 - 13:09:07 | 20250403130906979915414NTMIHE20 | 200 |    65.67138ms |             ::1 |     GET /api/status
[GIN] 2025/04/03 - 13:09:07 | 20250403130906981071059gyCWZaUQ | 200 |   66.052661ms |             ::1 |     GET /api/user/self
[GIN] 2025/04/03 - 13:09:07 | 20250403130907775520189BwyrK9Zh | 200 |   13.028306ms |             ::1 |     GET /api/user/models
[GIN] 2025/04/03 - 13:09:07 | 20250403130907775598796Yjj7ZQRK | 200 |  167.716336ms |             ::1 |     GET /api/token/?p=0&size=10
[GIN] 2025/04/03 - 13:09:08 | 20250403130907791376950gGW8ix43 | 200 |  261.532341ms |             ::1 |     GET /api/user/self/groups
[SYS] 2025/04/03 - 13:09:11 | 任务进度轮询开始 
[SYS] 2025/04/03 - 13:09:11 | 任务进度轮询完成 
[SYS] 2025/04/03 - 13:09:11 | batch update started 
[SYS] 2025/04/03 - 13:09:11 | batch update finished 
[SYS] 2025/04/03 - 13:09:16 | batch update started 
[SYS] 2025/04/03 - 13:09:16 | batch update finished 
[SYS] 2025/04/03 - 13:09:21 | batch update started 
[SYS] 2025/04/03 - 13:09:21 | batch update finished 
