[SYS] 2025/04/02 - 17:23:48 | New API v0.0.0 started 
[SYS] 2025/04/02 - 17:23:48 | using MySQL as database 
[SYS] 2025/04/02 - 17:23:48 | database migration started 
[SYS] 2025/04/02 - 17:23:49 | database migrated 
[SYS] 2025/04/02 - 17:23:49 | using MySQL as database 
[SYS] 2025/04/02 - 17:23:49 | database migration started 
[SYS] 2025/04/02 - 17:23:49 | Redis is enabled 
[SYS] 2025/04/02 - 17:23:49 | memory cache enabled 
[SYS] 2025/04/02 - 17:23:49 | sync frequency: 60 seconds 
[SYS] 2025/04/02 - 17:23:49 | channels synced from database 
[SYS] 2025/04/02 - 17:23:49 | batch update enabled with interval 5s 
[SYS] 2025/04/02 - 17:23:49 | pprof enabled 
[SYS] 2025/04/02 - 17:23:49 | initializing token encoders 
[SYS] 2025/04/02 - 17:23:49 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 17:23:49 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 17:23:50 | token encoders initialized 
[SYS] 2025/04/02 - 17:23:50 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/02 - 17:23:54 | batch update started 
[SYS] 2025/04/02 - 17:23:54 | batch update finished 
[SYS] 2025/04/02 - 17:24:01 | batch update started 
[SYS] 2025/04/02 - 17:24:01 | batch update finished 
[SYS] 2025/04/02 - 17:24:06 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:24:06 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:24:06 | batch update started 
[SYS] 2025/04/02 - 17:24:06 | batch update finished 
[SYS] 2025/04/02 - 17:24:11 | batch update started 
[SYS] 2025/04/02 - 17:24:11 | batch update finished 
[SYS] 2025/04/02 - 17:24:16 | batch update started 
[SYS] 2025/04/02 - 17:24:16 | batch update finished 
[SYS] 2025/04/02 - 17:24:21 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:24:21 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:24:21 | batch update started 
[SYS] 2025/04/02 - 17:24:21 | batch update finished 
[SYS] 2025/04/02 - 17:24:26 | batch update started 
[SYS] 2025/04/02 - 17:24:26 | batch update finished 
[SYS] 2025/04/02 - 17:24:33 | batch update started 
[SYS] 2025/04/02 - 17:24:33 | batch update finished 
[SYS] 2025/04/02 - 17:24:38 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:24:38 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:24:38 | batch update started 
[SYS] 2025/04/02 - 17:24:38 | batch update finished 
[GIN] 2025/04/02 - 17:24:39 | 20250402172439557295199Cv3U1f2B | 200 |     979.857µs |             ::1 |     GET /login
[GIN] 2025/04/02 - 17:24:39 | 20250402172439753991292PtNyKbIE | 200 |   72.279566ms |             ::1 |     GET /assets/index-DJ9XvFO-.js
[GIN] 2025/04/02 - 17:24:42 | 20250402172442218276771lQRWvqzU | 200 |      965.97µs |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 17:24:43 | batch update started 
[SYS] 2025/04/02 - 17:24:43 | batch update finished 
[SYS] 2025/04/02 - 17:24:48 | batch update started 
[SYS] 2025/04/02 - 17:24:48 | batch update finished 
[SYS] 2025/04/02 - 17:24:53 | syncing channels from database 
[SYS] 2025/04/02 - 17:24:53 | syncing options from database 
[SYS] 2025/04/02 - 17:24:53 | channels synced from database 
[SYS] 2025/04/02 - 17:24:53 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:24:53 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:24:53 | batch update started 
[SYS] 2025/04/02 - 17:24:53 | batch update finished 
[SYS] 2025/04/02 - 17:24:58 | batch update started 
[SYS] 2025/04/02 - 17:24:58 | batch update finished 
[GIN] 2025/04/02 - 17:25:04 | 20250402172504835071797UE2mvlpd | 307 |    1.127622ms |             ::1 |     GET /api/auth/google/login
[SYS] 2025/04/02 - 17:25:05 | batch update started 
[SYS] 2025/04/02 - 17:25:05 | batch update finished 
[SYS] 2025/04/02 - 17:25:10 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:25:10 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:25:10 | batch update started 
[SYS] 2025/04/02 - 17:25:10 | batch update finished 
[GIN] 2025/04/02 - 17:25:14 | 202504021725128872270456HJ4zGDC | 303 |  1.357489163s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0AQSTgQF-m1dSAJsbSb8hWjVF_6PTxbMHHypUUnHxMbJZs2F0OPz3cLNZxNHvwDphxtJQvA&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=1&prompt=none
[GIN] 2025/04/02 - 17:25:14 | 20250402172514257935429Ew6QZm92 | 200 |     938.558µs |             ::1 |     GET /login?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Im1hbGFjaHlzb2JlY2h1a3d1QGdtYWlsLmNvbSIsImV4cCI6MTc0NjIwMzExNCwiaWQiOjUsInJuZCI6MTc0MzYxMTExNDI0NDY1MTg5Mn0.r3N7078098cs03qu1wqofi6zTtt7tGO7dVLKnukX0oI
[SYS] 2025/04/02 - 17:25:15 | batch update started 
[SYS] 2025/04/02 - 17:25:15 | batch update finished 
[GIN] 2025/04/02 - 17:25:17 | 20250402172517159747728mO6DH6Yj | 200 |    1.532787ms |             ::1 |     GET /api/status
[GIN] 2025/04/02 - 17:25:17 | 20250402172517159236178TglVl7yQ | 200 |   11.208252ms |             ::1 |     GET /api/user/self
[GIN] 2025/04/02 - 17:25:17 | 20250402172517572587511EUVdG7Ip | 401 |      887.85µs |             ::1 |     GET /api/user/models
[GIN] 2025/04/02 - 17:25:17 | 202504021725176308461141dDjdrKV | 401 |     792.307µs |             ::1 |     GET /api/user/self/groups
[GIN] 2025/04/02 - 17:25:17 | 20250402172517632942092gqqtfgTD | 401 |     817.194µs |             ::1 |     GET /api/token/?p=0&size=10
[GIN] 2025/04/02 - 17:25:17 | 20250402172517920927830HaMmD0Ll | 200 |    1.197689ms |             ::1 |     GET /login?expired=true
[GIN] 2025/04/02 - 17:25:20 | 20250402172520318151026DoIbGHJz | 200 |     938.557µs |             ::1 |     GET /api/status
[SYS] 2025/04/02 - 17:25:20 | batch update started 
[SYS] 2025/04/02 - 17:25:20 | batch update finished 
[SYS] 2025/04/02 - 17:25:25 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:25:25 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:25:25 | batch update started 
[SYS] 2025/04/02 - 17:25:25 | batch update finished 
[SYS] 2025/04/02 - 17:25:30 | batch update started 
[SYS] 2025/04/02 - 17:25:30 | batch update finished 
[SYS] 2025/04/02 - 17:25:37 | batch update started 
[SYS] 2025/04/02 - 17:25:37 | batch update finished 
[SYS] 2025/04/02 - 17:25:42 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:25:42 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:25:42 | batch update started 
[SYS] 2025/04/02 - 17:25:42 | batch update finished 
[SYS] 2025/04/02 - 17:25:47 | batch update started 
[SYS] 2025/04/02 - 17:25:47 | batch update finished 
[SYS] 2025/04/02 - 17:25:52 | batch update started 
[SYS] 2025/04/02 - 17:25:52 | batch update finished 
[SYS] 2025/04/02 - 17:25:57 | syncing options from database 
[SYS] 2025/04/02 - 17:25:57 | syncing channels from database 
[SYS] 2025/04/02 - 17:25:57 | channels synced from database 
[SYS] 2025/04/02 - 17:25:57 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:25:57 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:25:57 | batch update started 
[SYS] 2025/04/02 - 17:25:57 | batch update finished 
[SYS] 2025/04/02 - 17:26:02 | batch update started 
[SYS] 2025/04/02 - 17:26:02 | batch update finished 
[SYS] 2025/04/02 - 17:26:10 | batch update started 
[SYS] 2025/04/02 - 17:26:10 | batch update finished 
[SYS] 2025/04/02 - 17:26:15 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:26:15 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:26:15 | batch update started 
[SYS] 2025/04/02 - 17:26:15 | batch update finished 
[SYS] 2025/04/02 - 17:26:20 | batch update started 
[SYS] 2025/04/02 - 17:26:20 | batch update finished 
[SYS] 2025/04/02 - 17:26:25 | batch update started 
[SYS] 2025/04/02 - 17:26:25 | batch update finished 
[SYS] 2025/04/02 - 17:26:30 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:26:30 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:26:30 | batch update started 
[SYS] 2025/04/02 - 17:26:30 | batch update finished 
[SYS] 2025/04/02 - 17:26:35 | batch update started 
[SYS] 2025/04/02 - 17:26:35 | batch update finished 
[SYS] 2025/04/02 - 17:26:41 | batch update started 
[SYS] 2025/04/02 - 17:26:41 | batch update finished 
[SYS] 2025/04/02 - 17:26:46 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:26:46 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:26:46 | batch update started 
[SYS] 2025/04/02 - 17:26:46 | batch update finished 
[SYS] 2025/04/02 - 17:26:51 | batch update started 
[SYS] 2025/04/02 - 17:26:51 | batch update finished 
[SYS] 2025/04/02 - 17:26:56 | batch update started 
[SYS] 2025/04/02 - 17:26:56 | batch update finished 
[SYS] 2025/04/02 - 17:27:01 | syncing options from database 
[SYS] 2025/04/02 - 17:27:01 | syncing channels from database 
[SYS] 2025/04/02 - 17:27:01 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:27:01 | batch update started 
[SYS] 2025/04/02 - 17:27:01 | batch update finished 
[SYS] 2025/04/02 - 17:27:02 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:27:02 | channels synced from database 
[SYS] 2025/04/02 - 17:27:06 | batch update started 
[SYS] 2025/04/02 - 17:27:06 | batch update finished 
[SYS] 2025/04/02 - 17:27:14 | batch update started 
[SYS] 2025/04/02 - 17:27:14 | batch update finished 
[SYS] 2025/04/02 - 17:27:19 | batch update started 
[SYS] 2025/04/02 - 17:27:19 | batch update finished 
[SYS] 2025/04/02 - 17:27:19 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:27:19 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:27:24 | batch update started 
[SYS] 2025/04/02 - 17:27:24 | batch update finished 
[SYS] 2025/04/02 - 17:27:29 | batch update started 
[SYS] 2025/04/02 - 17:27:29 | batch update finished 
[SYS] 2025/04/02 - 17:27:34 | batch update started 
[SYS] 2025/04/02 - 17:27:34 | batch update finished 
[SYS] 2025/04/02 - 17:27:34 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:27:34 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:27:39 | batch update started 
[SYS] 2025/04/02 - 17:27:39 | batch update finished 
