[SYS] 2025/04/01 - 08:03:40 | New API v0.0.0 started 
[SYS] 2025/04/01 - 08:03:40 | using MySQL as database 
[SYS] 2025/04/01 - 08:03:40 | database migration started 
[SYS] 2025/04/01 - 08:03:41 | database migrated 
[SYS] 2025/04/01 - 08:03:41 | using MySQL as database 
[SYS] 2025/04/01 - 08:03:41 | database migration started 
[SYS] 2025/04/01 - 08:03:41 | Redis is enabled 
[SYS] 2025/04/01 - 08:03:41 | memory cache enabled 
[SYS] 2025/04/01 - 08:03:41 | sync frequency: 60 seconds 
[SYS] 2025/04/01 - 08:03:41 | channels synced from database 
[SYS] 2025/04/01 - 08:03:41 | 正在更新数据看板数据... 
[SYS] 2025/04/01 - 08:03:41 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/01 - 08:03:41 | batch update enabled with interval 5s 
[SYS] 2025/04/01 - 08:03:41 | pprof enabled 
[SYS] 2025/04/01 - 08:03:41 | initializing token encoders 
[SYS] 2025/04/01 - 08:03:46 | batch update started 
[SYS] 2025/04/01 - 08:03:46 | batch update finished 
[SYS] 2025/04/01 - 08:03:51 | batch update started 
[SYS] 2025/04/01 - 08:03:51 | batch update finished 
[SYS] 2025/04/01 - 08:03:56 | 任务进度轮询开始 
[SYS] 2025/04/01 - 08:03:56 | 任务进度轮询完成 
[SYS] 2025/04/01 - 08:03:56 | batch update started 
[SYS] 2025/04/01 - 08:03:56 | batch update finished 
[SYS] 2025/04/01 - 08:03:56 | token encoders initialized 
[SYS] 2025/04/01 - 08:03:56 | FRONTEND_BASE_URL is ignored on master node 
[GIN] 2025/04/01 - 08:04:00 | 20250401080400103589800MkU7WESD | 200 |   13.032069ms |             ::1 |     GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Imtpbmdzb2JlY0BnbWFpbC5jb20iLCJleHAiOjE3NDM1NTIzODZ9.qyhSWOZtH861FO4kZhujMLq0JP1HGiHyJFuKwNt22LU
[SYS] 2025/04/01 - 08:04:01 | batch update started 
