[SYS] 2025/04/02 - 17:12:30 | New API v0.0.0 started 
[SYS] 2025/04/02 - 17:12:30 | using MySQL as database 
[SYS] 2025/04/02 - 17:12:30 | database migration started 
[SYS] 2025/04/02 - 17:12:31 | database migrated 
[SYS] 2025/04/02 - 17:12:31 | using MySQL as database 
[SYS] 2025/04/02 - 17:12:31 | database migration started 
[SYS] 2025/04/02 - 17:12:31 | Redis is enabled 
[SYS] 2025/04/02 - 17:12:31 | memory cache enabled 
[SYS] 2025/04/02 - 17:12:31 | sync frequency: 60 seconds 
[SYS] 2025/04/02 - 17:12:31 | channels synced from database 
[SYS] 2025/04/02 - 17:12:31 | batch update enabled with interval 5s 
[SYS] 2025/04/02 - 17:12:31 | 正在更新数据看板数据... 
[SYS] 2025/04/02 - 17:12:31 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/02 - 17:12:31 | pprof enabled 
[SYS] 2025/04/02 - 17:12:31 | initializing token encoders 
[SYS] 2025/04/02 - 17:12:31 | token encoders initialized 
[SYS] 2025/04/02 - 17:12:31 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/02 - 17:12:36 | batch update started 
[SYS] 2025/04/02 - 17:12:36 | batch update finished 
[SYS] 2025/04/02 - 17:12:41 | batch update started 
[SYS] 2025/04/02 - 17:12:41 | batch update finished 
[SYS] 2025/04/02 - 17:12:48 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:12:48 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:12:48 | batch update started 
[SYS] 2025/04/02 - 17:12:48 | batch update finished 
[SYS] 2025/04/02 - 17:12:53 | batch update started 
[SYS] 2025/04/02 - 17:12:53 | batch update finished 
[SYS] 2025/04/02 - 17:12:58 | batch update started 
[SYS] 2025/04/02 - 17:12:58 | batch update finished 
[SYS] 2025/04/02 - 17:13:03 | 任务进度轮询开始 
[SYS] 2025/04/02 - 17:13:03 | 任务进度轮询完成 
[SYS] 2025/04/02 - 17:13:03 | batch update started 
[SYS] 2025/04/02 - 17:13:03 | batch update finished 
[SYS] 2025/04/02 - 17:13:08 | batch update started 
[SYS] 2025/04/02 - 17:13:08 | batch update finished 
[SYS] 2025/04/02 - 17:13:13 | batch update started 
